incident_id,estimated_restore,first_seen_ts,last_seen_ts
ead0fbe66ab7,2026-01-01T10:00,2026-01-01T02:00:01,2026-01-01T06:00:02
7e58c6782d4a,2026-01-01T10:00,2026-01-01T02:00:01,2026-01-01T06:00:02
6e93fb35de1a,2026-01-01T10:00,2026-01-01T02:00:01,2026-01-01T10:00:01
6e93fb35de1a,2026-01-01T23:30,2026-01-01T11:00:01,2026-01-01T22:00:01
6e93fb35de1a,2026-01-02T12:00,2026-01-02T01:00:01,2026-01-02T12:00:01
6e93fb35de1a,2026-01-02T23:30,2026-01-02T13:00:01,2026-01-02T23:00:01
6e93fb35de1a,2026-01-03T23:30,2026-01-03T06:00:02,2026-01-03T22:00:01
6e93fb35de1a,2026-01-04T10:00,2026-01-04T00:00:01,2026-01-04T11:00:01
41e7a7f8327c,2026-01-01T10:00,2026-01-01T02:00:01,2026-01-01T06:00:02
ef048378f22a,2026-01-01T10:00,2026-01-01T02:00:01,2026-01-01T06:00:02
c5e6875ec475,2026-01-01T10:00,2026-01-01T02:00:01,2026-01-01T10:00:01
c5e6875ec475,2026-01-01T23:30,2026-01-01T11:00:01,2026-01-01T11:00:01
44ec92e7a961,2026-01-01T10:00,2026-01-01T02:00:01,2026-01-01T10:00:01
44ec92e7a961,2026-01-01T23:30,2026-01-01T11:00:01,2026-01-01T22:00:01
44ec92e7a961,2026-01-02T12:00,2026-01-02T01:00:01,2026-01-02T12:00:01
44ec92e7a961,2026-01-02T23:30,2026-01-02T13:00:01,2026-01-02T23:00:01
44ec92e7a961,2026-01-03T23:30,2026-01-03T06:00:02,2026-01-03T22:00:01
44ec92e7a961,2026-01-04T10:00,2026-01-04T00:00:01,2026-01-04T11:00:01
f1b448fc31e2,2026-01-01T10:00,2026-01-01T02:00:01,2026-01-01T06:00:02
c0974a29bf47,2026-01-01T10:00,2026-01-01T07:00:01,2026-01-01T10:00:01
c0974a29bf47,2026-01-01T23:30,2026-01-01T11:00:01,2026-01-01T11:00:01
1f904de2e231,2026-01-01T23:00,2026-01-01T10:00:01,2026-01-02T01:00:01
1f904de2e231,2026-01-02T10:00,2026-01-02T06:00:01,2026-01-02T09:00:01
1f904de2e231,2026-01-02T14:00,2026-01-02T10:00:01,2026-01-02T11:00:01
56ab72fa4301,2026-01-01T23:30,2026-01-01T15:00:01,2026-01-01T22:00:01
56ab72fa4301,2026-01-02T10:00,2026-01-02T01:00:01,2026-01-02T10:00:01
56ab72fa4301,2026-01-02T23:30,2026-01-02T11:00:01,2026-01-02T18:00:01
ee7131bc69af,2026-01-01T23:30,2026-01-01T15:00:01,2026-01-01T19:00:01
8dab600220d3,2026-01-01T21:00,2026-01-01T16:00:01,2026-01-01T21:00:01
