incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
907e767b670c,1,3 Aviatiei,Deficienta ACC/INC,2026-02-01T00:50:57,2026-02-01T01:22:29,2026-02-01T05:41:55,2
e4c3276568e0,1,5 Aviatiei,Deficienta ACC/INC,2026-02-01T00:50:57,2026-02-01T06:35:36,2026-02-01T07:49:37,4
cc4fd22c2048,2,7 Colentina,Deficienta ACC/INC,2026-02-01T01:22:29,2026-02-01T05:41:55,2026-02-01T06:35:36,2
d273ba83d219,2,3 Cheile Zanoagei,Deficienta ACC/INC,2026-02-01T01:22:29,2026-02-01T05:41:55,2026-02-01T06:35:36,2
40e02ac244d3,3,2 Cornul Caprei,Deficienta INC,2026-02-01T05:41:55,2026-02-02T14:07:13,2026-02-02T15:25:36,40
6697d332d59c,2,7 Colentina,Deficienta INC,2026-02-01T06:35:36,2026-02-01T06:35:36,2026-02-01T07:49:37,1
309f653fe368,2,3 Fundeni,Deficienta INC,2026-02-01T06:35:36,2026-02-01T09:27:11,2026-02-01T09:57:01,4
739174a1d800,2,3 Cheile Zanoagei,Deficienta INC,2026-02-01T06:35:36,2026-02-01T06:35:36,2026-02-01T07:49:37,1
79f350a5fb5d,2,6 Colentina,Deficienta INC,2026-02-01T06:35:36,2026-02-01T06:35:36,2026-02-01T07:49:37,1
a3ef628aa659,1,5 Aviatiei,Deficienta INC,2026-02-01T07:49:37,2026-02-01T09:03:12,2026-02-01T09:27:11,2
c85941607080,2,Judetului,Deficienta ACC/INC,2026-02-01T09:03:12,2026-02-01T09:27:11,2026-02-01T09:57:01,2
c70dcab65e70,2,Ramuri Tei,Deficienta ACC/INC,2026-02-01T09:03:12,2026-02-01T09:27:11,2026-02-01T09:57:01,2
df16fce1f3b0,2,5 Lacul Tei,Deficienta INC,2026-02-01T09:03:12,2026-02-01T18:23:30,2026-02-01T20:23:55,12
45f63ab0ccb4,2,Galvani Tei,Deficienta INC,2026-02-01T09:03:12,2026-02-01T11:53:29,2026-02-01T12:53:44,5
527620dcede8,2,7 Colentina,Deficienta ACC/INC,2026-02-01T09:57:01,2026-02-02T01:22:47,2026-02-02T05:38:14,19
f3f6e4421fd8,2,Ramuri Tei,Deficienta INC,2026-02-01T10:43:23,2026-02-01T16:41:19,2026-02-01T18:23:30,8
3822ccc586aa,2,23 Baicului,Deficienta ACC/INC,2026-02-01T10:43:23,2026-02-03T17:32:13,2026-02-03T18:02:43,62
a388a5da7e93,2,1 Cheile Zanoagei,Deficienta INC,2026-02-01T11:53:29,2026-02-01T12:53:44,2026-02-01T13:22:20,2
c640adb94a99,2,8 Doamna Ghica,Deficienta INC,2026-02-01T11:53:29,2026-02-01T12:53:44,2026-02-01T13:22:20,2
366d66047b8b,2,6 Colentina,Deficienta INC,2026-02-01T11:53:29,2026-02-02T01:22:47,2026-02-02T05:38:14,17
be445c1e19a4,3,SC.3Dudesti,Deficienta INC,2026-02-01T11:53:29,2026-02-02T09:45:39,2026-02-02T10:10:07,24
215c59a0c910,3,SC.1Baba Novac,Deficienta INC,2026-02-01T11:53:29,2026-02-04T11:03:23,2026-02-04T11:28:20,79
8ee178a5c41a,2,1 Carei,Deficienta ACC,2026-02-01T14:24:37,2026-02-01T15:58:39,2026-02-01T16:12:26,2
d125a709555b,4,1 Bis Zona I,Oprire ACC,2026-02-01T15:58:39,2026-02-01T16:12:26,2026-02-01T16:41:19,2
d2f607fc8994,4,1 Zona I,Oprire ACC,2026-02-01T15:58:39,2026-02-01T16:12:26,2026-02-01T16:41:19,2
03fe5323e876,2,Ramuri Tei,Deficienta ACC/INC,2026-02-01T18:23:30,2026-02-01T20:59:23,2026-02-01T21:12:52,4
f385cf703cdc,2,Judetului,Deficienta ACC/INC,2026-02-01T20:23:55,2026-02-01T21:12:52,2026-02-01T21:38:16,4
e268931a7006,2,5 Lacul Tei,Deficienta ACC/INC,2026-02-01T20:23:55,2026-02-02T05:38:14,2026-02-02T06:31:40,10
3521a91ae2b2,2,13 Lacul Tei,Deficienta ACC/INC,2026-02-01T20:23:55,2026-02-02T05:38:14,2026-02-02T06:31:40,10
e7ba48b7bd45,2,Galvani Tei,Deficienta ACC/INC,2026-02-01T20:23:55,2026-02-02T05:38:14,2026-02-02T06:31:40,10
a1eecfa27b2d,2,Nada Florilor,Deficienta INC,2026-02-01T20:23:55,2026-02-02T01:22:47,2026-02-02T05:38:14,9
37889e30285b,2,3 Cheile Zanoagei,Deficienta ACC/INC,2026-02-01T20:23:55,2026-02-02T07:52:38,2026-02-02T08:20:15,13
46ff9f75a460,2,18 Pantelimon,Deficienta INC,2026-02-01T20:44:00,2026-02-02T05:38:14,2026-02-02T06:31:40,9
11e107163359,2,20 Pantelimon,Deficienta INC,2026-02-01T20:44:00,2026-02-02T05:38:14,2026-02-02T06:31:40,9
7a78ae0b1b91,2,1 Carei,Deficienta INC,2026-02-01T20:44:00,2026-02-02T05:38:14,2026-02-02T06:31:40,9
671de3b4d3b6,2,17-18 Petricani,Deficienta ACC/INC,2026-02-01T20:44:00,2026-02-01T21:38:16,2026-02-01T22:40:09,4
1d373769c660,3,9 Catelu,Deficienta ACC/INC,2026-02-01T20:44:00,2026-02-02T20:45:03,2026-02-03T01:05:25,31
a331bad0078c,3,SC.1Cornisa - Module Termice,Deficienta ACC/INC,2026-02-01T20:44:00,2026-02-02T20:45:03,2026-02-03T01:05:25,31
a6f261359612,3,3Catelu,Deficienta ACC/INC,2026-02-01T20:44:00,2026-02-02T11:32:48,2026-02-02T12:29:41,19
26e603fb0537,3,SC.G2 - Module Termice,Deficienta ACC/INC,2026-02-01T20:44:00,2026-02-02T20:45:03,2026-02-03T01:05:25,31
d75d3bc27eb9,3,SC.G3 - Module Termice,Deficienta ACC/INC,2026-02-01T20:44:00,2026-02-02T20:45:03,2026-02-03T01:05:25,31
