incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
3b04bcabd4aa,3,2Catelu,Deficienta ACC/INC,2025-04-01T01:00:01,2025-04-03T16:00:01,2025-04-03T17:00:01,49
a4b1f2b0141f,3,1Catelu,Deficienta ACC/INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,66
8b39f43c7e4c,3,9 Catelu,Deficienta ACC/INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,66
9bdd28761b05,3,1XA,Deficienta ACC/INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,66
ea0dd8981c4c,3,6Catelu,Deficienta ACC/INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,66
f4667a74658d,3,1Muncii,Deficienta ACC/INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,66
7094ccbec759,3,1X,Deficienta ACC/INC,2025-04-01T01:00:01,2025-04-02T06:00:01,2025-04-02T07:00:01,21
60898f1185a4,3,3X,Deficienta ACC/INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,66
2ee38eb7a53a,3,IOR,Deficienta ACC/INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,66
9c8671d3352a,5,6 Margeanului,Oprire INC,2025-04-01T01:00:01,2025-04-01T11:00:01,2025-04-01T12:00:01,7
21c6fc275c07,2,Ramuri Tei,Deficienta ACC/INC,2025-04-01T07:00:01,2025-04-01T08:00:01,2025-04-01T09:00:01,2
8795f64c9966,2,C1 Vatra Luminoasa,Deficienta ACC/INC,2025-04-01T07:00:01,2025-04-01T08:00:01,2025-04-01T09:00:01,2
fab204a7caed,2,29 Stefan cel Mare,Deficienta INC,2025-04-01T07:00:01,2025-04-01T08:00:01,2025-04-01T09:00:01,2
637508bd324d,2,3 Fundeni,Deficienta INC,2025-04-01T07:00:01,2025-04-01T08:00:01,2025-04-01T09:00:01,2
9f36dfdc2840,2,2 Teiul Doamnei,Deficienta INC,2025-04-01T07:00:01,2025-04-01T07:00:01,2025-04-01T08:00:01,1
5c8c78eef4cc,2,Nada Florilor,Deficienta INC,2025-04-01T07:00:01,2025-04-01T07:00:01,2025-04-01T08:00:01,1
71dcdf5b2707,6,1 Giulești,Deficienta ACC/INC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,12
f274317c5190,6,B Giulești,Deficienta ACC/INC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,12
8da4b7e04954,6,G3 Giulești,Deficienta ACC/INC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,12
991ffda1cc39,6,10 Giulești,Deficienta ACC/INC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,12
d68770872e5b,6,Prunaru,Deficienta ACC/INC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,12
59cd6ab9d781,6,7 Giulești,Deficienta ACC/INC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,12
2b923ec4cf5f,2,2 Teiul Doamnei,Deficienta ACC/INC,2025-04-01T08:00:01,2025-04-01T12:00:01,2025-04-01T13:00:01,5
a53296d8eae4,2,Nada Florilor,Deficienta ACC/INC,2025-04-01T08:00:01,2025-04-05T09:00:01,2025-04-05T10:00:01,74
71d2d2869f8f,1,Ct Dorobanti,Oprire ACC/INC,2025-04-01T09:00:01,2025-04-01T13:00:01,2025-04-01T14:00:01,5
87174db85946,1,6 Aviatiei,Oprire ACC,2025-04-01T09:00:01,2025-04-01T13:00:01,2025-04-01T14:00:01,5
5eea799418c4,2,2 Voiniceni,Deficienta ACC/INC,2025-04-01T09:00:01,2025-04-01T15:00:01,2025-04-01T16:00:01,7
a3def1412dbd,2,A2 Basarabia,Deficienta ACC/INC,2025-04-01T09:00:01,2025-04-01T15:00:01,2025-04-01T16:00:01,7
4f60b0e175db,2,A4 Basarabia,Deficienta ACC/INC,2025-04-01T09:00:01,2025-04-01T15:00:01,2025-04-01T16:00:01,7
e3ac694ae05d,2,U2 Avrig,Deficienta ACC/INC,2025-04-01T09:00:01,2025-04-01T15:00:01,2025-04-01T16:00:01,7
0b184d5fe96c,2,1 Dimitrov,Deficienta ACC/INC,2025-04-01T09:00:01,2025-04-01T10:00:01,2025-04-01T11:00:01,2
2b12ed5821e8,2,Luncsoara,Deficienta INC,2025-04-01T09:00:01,2025-04-01T12:00:01,2025-04-01T13:00:01,4
8b6ab2a52c05,2,3 Fundeni,Deficienta ACC/INC,2025-04-01T09:00:01,2025-04-04T23:00:01,2025-04-05T00:00:01,68
bd37dda37d96,3,8C3/2,Oprire ACC,2025-04-01T09:00:01,2025-04-01T13:00:01,2025-04-01T14:00:01,5
c028d16963a2,6,MILITARI - 2 Placare - Partial,Oprire ACC,2025-04-01T09:00:01,2025-04-01T15:00:01,2025-04-01T16:00:01,7
77115f65d81d,6,1 Uverturii - Partial,Oprire ACC,2025-04-01T09:00:01,2025-04-01T13:00:01,2025-04-01T14:00:01,5
f909f09fb72c,6,SC 11 - Partial,Oprire ACC,2025-04-01T09:00:01,2025-04-01T13:00:01,2025-04-01T14:00:01,5
e102d40a03a3,6,SC 14 - Partial,Oprire ACC,2025-04-01T09:00:01,2025-04-01T13:00:01,2025-04-01T14:00:01,5
d8018ac71e41,6,MILITARI - 7 Placare,Oprire ACC/INC,2025-04-01T09:00:01,2025-04-01T11:00:01,2025-04-01T12:00:01,3
8ee05c13b262,6,B Giulești,Oprire ACC,2025-04-01T09:00:01,2025-04-01T12:00:01,2025-04-01T13:00:01,4
0ca4c77b9514,1,Sandu Aldea - Partial,Oprire ACC,2025-04-01T10:00:01,2025-04-01T14:00:01,2025-04-01T15:00:01,5
ff95dda35e14,2,13 Lacul Tei - Partial,Oprire ACC,2025-04-01T10:00:01,2025-04-01T20:00:01,2025-04-01T21:00:01,10
b6c049496a20,2,18 Pantelimon,Oprire ACC,2025-04-01T10:00:01,2025-04-01T13:00:01,2025-04-01T14:00:01,4
6e4c688272ba,3,3 Labirint,Oprire ACC,2025-04-01T10:00:01,2025-04-01T11:00:01,2025-04-01T12:00:01,2
