incident_id,sector,pt_name,service,first_seen_ts,last_seen_ts,first_absent_ts,snapshots_present
d61ea384d8cc,2,1 Cheile Zanoagei,Deficienta ACC/INC,2025-11-01T02:00:01,2025-11-01T02:00:01,2025-11-01T06:00:01,1
0022baa84dd6,2,2 Cheile Zanoagei,Deficienta ACC/INC,2025-11-01T02:00:01,2025-11-01T02:00:01,2025-11-01T06:00:01,1
326e9ea678e5,5,2 Ferentari,Deficienta INC,2025-11-01T02:00:01,2025-11-01T09:00:02,2025-11-01T11:00:01,4
f30d7abfbd6d,2,3 Petricani,Deficienta INC,2025-11-01T06:00:01,2025-11-01T09:00:02,2025-11-01T11:00:01,3
1dbd9a8fdeda,2,17-18 Petricani,Deficienta INC,2025-11-01T06:00:01,2025-11-01T09:00:02,2025-11-01T11:00:01,3
26a271a7ca0e,5,7 Margeanului,Deficienta INC,2025-11-01T06:00:01,2025-11-01T09:00:02,2025-11-01T11:00:01,3
74f888d5ce90,2,3 Fundeni,Deficienta INC,2025-11-01T07:00:01,2025-11-01T09:00:02,2025-11-01T11:00:01,2
05f5ab426f2f,5,3 Ferentari,Deficienta INC,2025-11-01T07:00:01,2025-11-01T09:00:02,2025-11-01T11:00:01,2
6f7f8d590fbb,3,24A - Partial,Oprire INC,2025-11-01T09:00:02,2025-11-01T13:00:01,2025-11-01T14:00:01,4
e35ebd4d5197,4,Luica,Deficienta ACC/INC,2025-11-01T11:00:01,2025-11-01T12:00:01,2025-11-01T13:00:01,2
bf487ab7c283,5,7 Margeanului,Deficienta ACC/INC,2025-11-01T11:00:01,2025-11-01T18:00:01,2025-11-01T19:00:01,7
ab539746a30a,2,1 Cheile Zanoagei,Deficienta ACC/INC,2025-11-01T12:00:01,2025-11-01T13:00:01,2025-11-01T14:00:01,2
9b884cb87c4a,2,1 Cheile Zanoagei,Deficienta INC,2025-11-01T14:00:01,2025-11-01T14:00:01,2025-11-01T16:00:01,1
1a8c1a2be567,4,2 Giurgiu,Deficienta INC,2025-11-01T14:00:01,2025-11-01T14:00:01,2025-11-01T16:00:01,1
