episode_id,sector,pt_name,utility,first_seen_ts,last_seen_ts,first_absent_ts,n_incidents,n_bridged_gaps,bridged_seconds
1a0c721c9f26,3,1Catelu,INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,1,0,0
ea12a0cf767d,3,1Muncii,INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,1,0,0
e1e0f336e7ad,3,1X,INC,2025-04-01T01:00:01,2025-04-02T06:00:01,2025-04-02T07:00:01,1,0,0
4c8e9f108386,3,1XA,INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,1,0,0
009491836d3f,3,2Catelu,INC,2025-04-01T01:00:01,2025-04-04T22:00:01,2025-04-04T23:00:01,3,0,0
34ea4f81e199,3,3X,INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,1,0,0
6880735daeb3,3,6Catelu,INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,1,0,0
90a16583e90c,3,9 Catelu,INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,1,0,0
1fcef6151933,3,IOR,INC,2025-04-01T01:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,1,0,0
d46e0477a393,5,6 Margeanului,INC,2025-04-01T01:00:01,2025-04-01T11:00:01,2025-04-01T12:00:01,1,0,0
f9105db898e7,2,29 Stefan cel Mare,INC,2025-04-01T07:00:01,2025-04-01T08:00:01,2025-04-01T09:00:01,1,0,0
9c86337bc567,2,C1 Vatra Luminoasa,ACC,2025-04-01T07:00:01,2025-04-01T08:00:01,2025-04-01T09:00:01,1,0,0
0f795adcdc45,2,C1 Vatra Luminoasa,INC,2025-04-01T07:00:01,2025-04-01T08:00:01,2025-04-01T09:00:01,1,0,0
05e746b6ae94,2,Ramuri Tei,ACC,2025-04-01T07:00:01,2025-04-01T08:00:01,2025-04-01T09:00:01,1,0,0
7efb0f59fbb3,2,Ramuri Tei,INC,2025-04-01T07:00:01,2025-04-01T08:00:01,2025-04-01T09:00:01,1,0,0
51d592cd9ae7,6,1 Giulești,ACC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,1,0,0
024cb0b57532,6,1 Giulești,INC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,1,0,0
3cfee58c17ac,6,10 Giulești,ACC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,1,0,0
7ae76893eb05,6,10 Giulești,INC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,1,0,0
87f52096fe1e,6,7 Giulești,ACC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,1,0,0
ba9504816a3a,6,7 Giulești,INC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,1,0,0
b952d33c04a2,6,B Giulești,ACC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,2,0,0
57cd911b79db,6,B Giulești,INC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,1,0,0
1c4a070d7602,6,G3 Giulești,ACC,2025-04-01T07:00:01,2025-04-07T16:00:01,2025-04-07T17:00:01,2,0,0
d35407b66ba3,6,G3 Giulești,INC,2025-04-01T07:00:01,2025-04-16T15:00:01,2025-04-16T16:00:01,5,1,14400
917e078f5f4b,6,Prunaru,ACC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,1,0,0
9590341b8547,6,Prunaru,INC,2025-04-01T07:00:01,2025-04-01T19:00:01,2025-04-01T20:00:01,1,0,0
3813636f85cc,2,2 Teiul Doamnei,ACC,2025-04-01T08:00:01,2025-04-01T12:00:01,2025-04-01T13:00:01,1,0,0
519295246687,2,Nada Florilor,ACC,2025-04-01T08:00:01,2025-04-05T09:00:01,2025-04-05T10:00:01,1,0,0
c6363c46c58b,1,6 Aviatiei,ACC,2025-04-01T09:00:01,2025-04-01T13:00:01,2025-04-01T14:00:01,1,0,0
f505a670c2f6,1,Ct Dorobanti,ACC,2025-04-01T09:00:01,2025-04-01T13:00:01,2025-04-01T14:00:01,1,0,0
d3571626c9a4,1,Ct Dorobanti,INC,2025-04-01T09:00:01,2025-04-01T13:00:01,2025-04-01T14:00:01,1,0,0
d8e2bac73031,2,1 Dimitrov,ACC,2025-04-01T09:00:01,2025-04-01T10:00:01,2025-04-01T11:00:01,1,0,0
de0dc2dce4a8,2,1 Dimitrov,INC,2025-04-01T09:00:01,2025-04-01T10:00:01,2025-04-01T11:00:01,1,0,0
b50946682020,2,2 Voiniceni,ACC,2025-04-01T09:00:01,2025-04-01T15:00:01,2025-04-01T16:00:01,1,0,0
09f08b95ebc5,2,2 Voiniceni,INC,2025-04-01T09:00:01,2025-04-02T07:00:01,2025-04-02T08:00:01,3,0,0
cfea09fd45de,2,3 Fundeni,ACC,2025-04-01T09:00:01,2025-04-04T23:00:01,2025-04-05T00:00:01,1,0,0
3b161757e334,2,A2 Basarabia,ACC,2025-04-01T09:00:01,2025-04-01T15:00:01,2025-04-01T16:00:01,1,0,0
03f11745b71e,2,A2 Basarabia,INC,2025-04-01T09:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,3,0,0
cad836f56ad7,2,A4 Basarabia,ACC,2025-04-01T09:00:01,2025-04-01T15:00:01,2025-04-01T16:00:01,1,0,0
7adb5359f05c,2,A4 Basarabia,INC,2025-04-01T09:00:01,2025-04-04T15:00:01,2025-04-04T18:00:01,7,0,0
71e435f7a00b,2,U2 Avrig,ACC,2025-04-01T09:00:01,2025-04-01T15:00:01,2025-04-01T16:00:01,1,0,0
a8fc1e007ca6,2,U2 Avrig,INC,2025-04-01T09:00:01,2025-04-01T16:00:01,2025-04-01T18:00:01,2,0,0
ccd894d0ff99,3,8C3/2,ACC,2025-04-01T09:00:01,2025-04-01T13:00:01,2025-04-01T14:00:01,1,0,0
c54b6fd07c74,6,1 Uverturii - Partial,ACC,2025-04-01T09:00:01,2025-04-03T13:00:01,2025-04-03T14:00:01,3,2,140400
e7f41113b7c1,6,MILITARI - 2 Placare - Partial,ACC,2025-04-01T09:00:01,2025-04-01T15:00:01,2025-04-01T16:00:01,1,0,0
