episode_id,sector,pt_name,utility,first_seen_ts,last_seen_ts,first_absent_ts,n_incidents,n_bridged_gaps,bridged_seconds
19bb52ffd822,6,13 Liniei,ACC,2025-05-01T13:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
de23ed4c8c2e,6,3 Dreptății,ACC,2025-05-01T13:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
20c0100a7e32,6,4 Roșia Montană,ACC,2025-05-01T13:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
cdd2e9bc7a0f,6,6 Roșia Montană,ACC,2025-05-01T13:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
5828355efb9c,6,7 Lavandei,ACC,2025-05-01T13:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
32f741636a84,6,8 Ghirlandei,ACC,2025-05-01T13:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
e9ac2387893c,6,MILITARI - 3 Placare,ACC,2025-05-01T13:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
16f9dcedaa1d,6,MILITARI - 3A Placare,ACC,2025-05-01T13:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
d72843409879,6,MILITARI - 5 Placare,ACC,2025-05-01T13:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
aa8071e85c54,6,MILITARI - 2 Placare,ACC,2025-05-01T14:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
f2f8b7c9daa6,4,3 Oltenita Placare - Partial,ACC,2025-05-01T17:00:02,2025-05-01T17:00:02,2025-05-01T19:00:01,1,0,0
16ce729cd6c2,6,1 Roșu,ACC,2025-05-01T21:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
975fedeedaa4,6,11 Liniei,ACC,2025-05-01T21:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
26bbff7791c5,6,12 Maratonului,ACC,2025-05-01T21:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
d2f48711a339,6,2 Îndesirii,ACC,2025-05-01T21:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
972264ab28dc,6,5 Desișului,ACC,2025-05-01T21:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
0b45f80bf539,6,MILITARI - 9 Placare,ACC,2025-05-01T21:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
10664fd4ce6d,6,SC 4/5,ACC,2025-05-01T21:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
487f50e16f39,6,SC 8/9,ACC,2025-05-01T21:00:01,2025-05-01T23:00:01,2025-05-02T00:00:01,1,0,0
e2a0fd4ec43d,6,3/6,ACC,2025-05-01T22:00:01,2025-05-01T22:00:01,2025-05-01T23:00:01,1,0,0
b428f89c5634,6,4/10,ACC,2025-05-01T22:00:01,2025-05-01T22:00:01,2025-05-01T23:00:01,1,0,0
b7553e2c14b8,5,7 Petre Ispirescu,ACC,2025-05-02T08:00:01,2025-05-02T08:00:01,2025-05-02T17:00:01,1,0,0
e28fd0f48119,6,11 Liniei,ACC,2025-05-02T18:00:01,2025-05-02T20:00:01,2025-05-03T00:00:01,1,0,0
19cb55d355cb,6,13 Liniei,ACC,2025-05-02T18:00:01,2025-05-02T20:00:01,2025-05-03T00:00:01,1,0,0
2241ada1ede5,6,2 Îndesirii,ACC,2025-05-02T18:00:01,2025-05-02T20:00:01,2025-05-03T00:00:01,1,0,0
d3ba064ec780,6,5 Desișului,ACC,2025-05-02T18:00:01,2025-05-02T20:00:01,2025-05-03T00:00:01,1,0,0
b2643c7e7368,6,6 Roșia Montană,ACC,2025-05-02T18:00:01,2025-05-02T20:00:01,2025-05-03T00:00:01,1,0,0
f82988ffcb58,6,8 Ghirlandei,ACC,2025-05-02T18:00:01,2025-05-02T20:00:01,2025-05-03T00:00:01,1,0,0
4a19c54cb3c9,6,MILITARI - 2 Placare,ACC,2025-05-02T18:00:01,2025-05-02T20:00:01,2025-05-03T00:00:01,1,0,0
f595479323b2,6,MILITARI - 5 Placare,ACC,2025-05-02T18:00:01,2025-05-02T20:00:01,2025-05-03T00:00:01,1,0,0
9681b9fa0d37,6,SC 4/5,ACC,2025-05-02T18:00:01,2025-05-02T20:00:01,2025-05-03T00:00:01,1,0,0
601ace9b08fd,6,SC 8/9,ACC,2025-05-02T18:00:01,2025-05-02T20:00:01,2025-05-03T00:00:01,1,0,0
bfe7a4a14ac1,6,3 Dreptății,ACC,2025-05-02T20:00:01,2025-05-02T20:00:01,2025-05-03T00:00:01,1,0,0
2553dd63b0ce,6,MILITARI - 9 Placare,ACC,2025-05-02T20:00:01,2025-05-02T20:00:01,2025-05-03T00:00:01,1,0,0
cc588da55d95,3,7 Placare-T - Partial,ACC,2025-05-03T11:00:01,2025-05-03T11:00:01,2025-05-03T16:00:01,1,0,0
456aac685669,6,7 Virtuții,ACC,2025-05-03T19:00:01,2025-05-03T20:00:01,2025-05-03T22:00:01,1,0,0
5b294afc2b2e,6,11 Liniei,ACC,2025-05-03T20:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
a530dd17abc3,6,12 Maratonului,ACC,2025-05-03T20:00:01,2025-05-03T20:00:01,2025-05-03T22:00:01,1,0,0
2370ebe4df6a,6,2 Îndesirii,ACC,2025-05-03T20:00:01,2025-05-03T20:00:01,2025-05-03T22:00:01,1,0,0
e6e050e85d6d,6,5 Desișului,ACC,2025-05-03T20:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
acad9d43c768,6,7 Lavandei,ACC,2025-05-03T20:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
ed00106007c2,6,MILITARI - 2 Placare,ACC,2025-05-03T20:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
ff261831547c,6,MILITARI - 5 Placare,ACC,2025-05-03T20:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
e3ac8ca9816b,6,MILITARI - 9 Placare,ACC,2025-05-03T20:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
8453f36e44b1,6,SC 4/5,ACC,2025-05-03T20:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
cdc78a939055,6,SC 8/9,ACC,2025-05-03T20:00:01,2025-05-03T20:00:01,2025-05-03T22:00:01,1,0,0
10bfac9abd31,6,12 Liniei,ACC,2025-05-03T22:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
169ce79fb222,6,13 Liniei,ACC,2025-05-03T22:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
38ac527bf560,6,3 Dreptății,ACC,2025-05-03T22:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
7fc8d01af74b,6,4 Roșia Montană,ACC,2025-05-03T22:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
e2ff1f81278f,6,6 Roșia Montană,ACC,2025-05-03T22:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
e167f785a034,6,8 Ghirlandei,ACC,2025-05-03T22:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
9bb943fd61c9,6,MILITARI - 4 Placare,ACC,2025-05-03T22:00:01,2025-05-03T22:00:01,2025-05-04T00:00:01,1,0,0
eabb16b28e77,3,1Catelu,ACC,2025-05-04T03:00:01,2025-05-04T03:00:01,2025-05-04T07:00:01,1,0,0
33bf59e219a6,6,11 Liniei,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
168d592e2d37,6,12 Liniei,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
bf2cc82c41f2,6,13 Liniei,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
4a771168f132,6,2 Îndesirii,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
23a57254971a,6,3 Dreptății,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
9aabf19b8cf3,6,4 Roșia Montană,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
b3f83c6fb55b,6,5 Desișului,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
aa903bab3452,6,6 Roșia Montană,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
d234c4c80db7,6,7 Lavandei,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
ff133fe25960,6,8 Ghirlandei,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
a70bad27b508,6,MILITARI - 2 Placare,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
01b2f0be0808,6,MILITARI - 4 Placare,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
0acdc2ec9896,6,MILITARI - 5 Placare,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
39be9e28e695,6,MILITARI - 9 Placare,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
3a738967d1ef,6,SC 4/5,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
324af94c3d7a,6,SC 8/9,ACC,2025-05-04T20:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
e842fbb6fd32,3,6 Vitan,ACC,2025-05-04T21:00:01,2025-05-04T21:00:01,2025-05-04T22:00:01,1,0,0
b54d0f36d6c1,6,12 Maratonului,ACC,2025-05-04T22:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
8f28e83ecf90,6,15 Apusului,ACC,2025-05-04T22:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
4d88e87bea0b,6,MILITARI - 5A Placare,ACC,2025-05-04T22:00:01,2025-05-04T22:00:01,2025-05-05T00:00:01,1,0,0
146e7b2871df,1,1 Turda,ACC,2025-05-05T09:00:01,2025-05-07T14:00:01,2025-05-07T15:00:01,1,0,0
bddfaa223c55,1,2 Turda,ACC,2025-05-05T09:00:01,2025-05-07T17:00:01,2025-05-07T18:00:01,1,0,0
140d1d67c663,1,2-1 Mai,ACC,2025-05-05T09:00:01,2025-05-07T16:00:01,2025-05-07T17:00:01,1,0,0
c7f44a347001,1,3 Turda,ACC,2025-05-05T09:00:01,2025-05-05T10:00:01,2025-05-05T11:00:01,1,0,0
87a7d2de43ef,1,4 Turda,ACC,2025-05-05T09:00:01,2025-05-05T10:00:01,2025-05-05T11:00:01,1,0,0
4c73ca9d6035,1,7 Clucerului,ACC,2025-05-05T09:00:01,2025-05-05T17:00:01,2025-05-05T18:00:01,1,0,0
2ad5e13ec67c,1,Ct Baneasa agronomi,ACC,2025-05-05T09:00:01,2025-05-05T09:00:01,2025-05-05T10:00:01,1,0,0
d22463b3508a,2,18 Pantelimon,ACC,2025-05-05T09:00:01,2025-05-05T13:00:01,2025-05-05T14:00:01,1,0,0
7d499ecef0d5,2,3 Colentina - Partial,ACC,2025-05-05T09:00:01,2025-05-05T14:00:01,2025-05-05T15:00:01,1,0,0
32ffb9ae20ec,3,7 Placare-T,ACC,2025-05-05T09:00:01,2025-05-05T15:00:01,2025-05-05T16:00:01,1,0,0
8247c93ac4f5,4,12 Giurgiu,ACC,2025-05-05T09:00:01,2025-05-05T14:00:01,2025-05-05T15:00:01,1,0,0
5725376eb127,6,1 Giulești,ACC,2025-05-05T09:00:01,2025-05-05T14:00:01,2025-05-05T15:00:01,1,0,0
7c1ea0ea077a,6,MILITARI - 1 Placare,ACC,2025-05-05T09:00:01,2025-05-06T17:00:01,2025-05-06T18:00:01,1,0,0
cc5358e411fd,3,1CORNISA,ACC,2025-05-05T10:00:01,2025-05-05T13:00:01,2025-05-05T14:00:01,1,0,0
7aceab61dfb1,3,8A,ACC,2025-05-05T10:00:01,2025-05-05T15:00:01,2025-05-05T16:00:01,1,0,0
6fe1b4d67aa0,4,3 Nitu Vasile,ACC,2025-05-05T10:00:01,2025-05-05T13:00:01,2025-05-05T14:00:01,1,0,0
ea7b3fc69593,6,11/4,ACC,2025-05-05T10:00:01,2025-05-07T15:00:01,2025-05-07T16:00:01,1,0,0
09a90bd4771d,6,7/5,ACC,2025-05-05T10:00:01,2025-05-07T23:00:01,2025-05-08T01:00:01,3,1,14401
3b4fec4d9b63,2,33 Muncii,ACC,2025-05-05T11:00:01,2025-05-08T14:00:01,2025-05-08T15:00:01,1,0,0
43580ca31ce9,2,Spitalul Victor Gomoiu - Nou,ACC,2025-05-05T11:00:01,2025-05-08T14:00:01,2025-05-08T15:00:01,1,0,0
179c471e9c56,3,2 Vitan,ACC,2025-05-05T11:00:01,2025-05-05T11:00:01,2025-05-05T13:00:01,1,0,0
0a877e5609fa,3,24 C5/2,ACC,2025-05-05T11:00:01,2025-05-09T13:00:01,2025-05-09T14:00:01,2,1,50400
c2fb0bbd0320,3,SC IOR SA,ACC,2025-05-05T11:00:01,2025-05-09T13:00:01,2025-05-09T14:00:01,2,1,50400
d836303a9fc5,4,4 Tineretului,ACC,2025-05-05T11:00:01,2025-05-05T13:00:01,2025-05-05T14:00:01,1,0,0
780c76f65aa0,4,5 Oltenita,ACC,2025-05-05T11:00:01,2025-05-05T11:00:01,2025-05-05T13:00:01,1,0,0
3ed64b6cad01,5,1 Alexandria,ACC,2025-05-05T11:00:01,2025-05-07T15:00:01,2025-05-07T16:00:01,1,0,0
bd240a995253,5,2 Alexandria,ACC,2025-05-05T11:00:01,2025-05-07T15:00:01,2025-05-07T16:00:01,1,0,0
6d44ddba38f4,5,8 Alexandria,ACC,2025-05-05T11:00:01,2025-05-07T15:00:01,2025-05-07T16:00:01,1,0,0
1a4f4ade0c84,5,8 Margeanului,ACC,2025-05-05T11:00:01,2025-05-07T15:00:01,2025-05-07T16:00:01,1,0,0
e25856146310,5,Garoafei,ACC,2025-05-05T11:00:01,2025-05-07T16:00:01,2025-05-07T17:00:01,1,0,0
292b5cc61779,5,Soldat Croitoru,ACC,2025-05-05T11:00:01,2025-05-07T15:00:01,2025-05-07T16:00:01,1,0,0
aaab037b5e81,5,Teiuş,ACC,2025-05-05T11:00:01,2025-05-07T15:00:01,2025-05-07T16:00:01,1,0,0
f1708925a388,3,10 Vitan,ACC,2025-05-05T13:00:01,2025-05-07T14:00:01,2025-05-07T15:00:01,1,0,0
bbd21766e41f,3,11 Foișor,ACC,2025-05-05T13:00:01,2025-05-07T18:00:01,2025-05-07T19:00:01,1,0,0
1dfc717b29ab,3,12 Foișor,ACC,2025-05-05T13:00:01,2025-05-07T15:00:01,2025-05-07T16:00:01,1,0,0
e6c91f401bb0,3,13 Foișor,ACC,2025-05-05T13:00:01,2025-05-07T18:00:01,2025-05-07T19:00:01,1,0,0
aeb77a94db4d,3,15 Foișor,ACC,2025-05-05T13:00:01,2025-05-07T14:00:01,2025-05-07T15:00:01,1,0,0
d893d63fe84c,3,19 Foișor,ACC,2025-05-05T13:00:01,2025-05-07T14:00:01,2025-05-07T15:00:01,1,0,0
2976bb1ac5d2,3,2 Papiu Ilarian,ACC,2025-05-05T13:00:01,2025-05-08T18:00:01,2025-05-08T19:00:01,1,0,0
bab194a60edb,3,3 Papiu Ilarian,ACC,2025-05-05T13:00:01,2025-05-08T18:00:01,2025-05-08T19:00:01,1,0,0
a6b4dab2f954,3,9 Vitan,ACC,2025-05-05T13:00:01,2025-05-07T14:00:01,2025-05-07T15:00:01,1,0,0
55475c9c1ab9,3,SC.3Dudesti,ACC,2025-05-05T13:00:01,2025-05-08T18:00:01,2025-05-08T19:00:01,1,0,0
d5c6adf4edbc,6,2/8,ACC,2025-05-05T14:00:01,2025-05-06T00:00:01,2025-05-06T02:00:01,1,0,0
99bea2deb050,6,3/10,ACC,2025-05-05T14:00:01,2025-05-06T00:00:01,2025-05-06T02:00:01,1,0,0
0d3491493308,6,3/8,ACC,2025-05-05T14:00:01,2025-05-06T00:00:01,2025-05-06T02:00:01,1,0,0
86891c28560a,6,4/10,ACC,2025-05-05T14:00:01,2025-05-06T00:00:01,2025-05-06T02:00:01,1,0,0
d0ff8a954b47,6,4/8,ACC,2025-05-05T14:00:01,2025-05-06T00:00:01,2025-05-06T02:00:01,1,0,0
b07900d166b6,5,1 Drumul Sarii,ACC,2025-05-05T15:00:01,2025-05-06T19:00:01,2025-05-06T20:00:01,1,0,0
b3eaf01e1486,5,3 Drumul Sării,ACC,2025-05-05T15:00:01,2025-05-06T19:00:01,2025-05-06T20:00:01,1,0,0
22b69ccc4e70,5,4 Drumul Sarii,ACC,2025-05-05T15:00:01,2025-05-06T19:00:01,2025-05-06T20:00:01,1,0,0
4933f76c0724,2,1 Cheile Zanoagei,ACC,2025-05-05T16:00:01,2025-05-12T01:00:01,2025-05-12T06:00:01,3,1,46800
9300d6fa4d20,2,13 Lacul Tei,ACC,2025-05-05T16:00:01,2025-05-08T01:00:01,2025-05-08T06:00:01,1,0,0
3d2930656a47,2,17-18 Petricani,ACC,2025-05-05T16:00:01,2025-05-08T16:00:01,2025-05-08T18:00:01,1,0,0
7fc56bdb4a83,2,2 Cheile Zanoagei,ACC,2025-05-05T16:00:01,2025-05-10T09:00:01,2025-05-10T10:00:01,2,0,0
547b07dfe3d7,2,3 Cheile Zanoagei,ACC,2025-05-05T16:00:01,2025-05-11T17:00:01,2025-05-11T18:00:01,3,1,39600
9311f302737b,2,3 Stefan cel Mare,ACC,2025-05-05T16:00:01,2025-05-07T17:00:01,2025-05-07T18:00:01,1,0,0
bc5908c2f435,2,4 Cheile Zanoagei,ACC,2025-05-05T16:00:01,2025-05-10T14:00:01,2025-05-10T18:00:01,2,0,0
d437f61a8b1c,2,5 Lacul Tei,ACC,2025-05-05T16:00:01,2025-05-10T22:00:01,2025-05-10T23:00:01,4,2,18000
d1e9a443771b,2,Aleea Circului,ACC,2025-05-05T16:00:01,2025-05-07T17:00:01,2025-05-07T18:00:01,1,0,0
70f27be1be7b,2,Barbu Vacarescu,ACC,2025-05-05T16:00:01,2025-05-09T12:00:01,2025-05-09T13:00:01,2,1,64800
f04f0c8857d3,2,Galvani Tei,ACC,2025-05-05T16:00:01,2025-05-08T01:00:01,2025-05-08T06:00:01,1,0,0
07d2900623e3,2,ICB,ACC,2025-05-05T16:00:01,2025-05-08T22:00:01,2025-05-08T23:00:01,1,0,0
9a7c2ba856a7,2,Judetului,ACC,2025-05-05T16:00:01,2025-05-08T01:00:01,2025-05-08T06:00:01,1,0,0
7c1f0c5c048d,2,Opanez,ACC,2025-05-05T16:00:01,2025-05-08T01:00:01,2025-05-08T06:00:01,1,0,0
b96cfd1313dc,2,Ramuri Tei,ACC,2025-05-05T16:00:01,2025-05-09T15:00:01,2025-05-09T17:00:01,2,1,68400
b41ea55582f7,2,Sala de Sport UTCB,ACC,2025-05-05T16:00:01,2025-05-08T06:00:01,2025-05-08T09:00:01,1,0,0
4296e984e6ff,2,Modul Bl. 23,ACC,2025-05-05T17:00:01,2025-05-08T06:00:01,2025-05-08T09:00:01,1,0,0
6b628ba8dc0b,2,RATB-URAC,ACC,2025-05-05T17:00:01,2025-05-08T06:00:01,2025-05-08T09:00:01,1,0,0
b4d8a6c6f00c,2,Spitalul Clinic Colentina,ACC,2025-05-05T17:00:01,2025-05-08T06:00:01,2025-05-08T09:00:01,1,0,0
6c44b81ce4dd,6,1/8,ACC,2025-05-05T22:00:01,2025-05-06T00:00:01,2025-05-06T02:00:01,1,0,0
cde62771411f,6,3/7,ACC,2025-05-05T22:00:01,2025-05-05T22:00:01,2025-05-06T00:00:01,1,0,0
a972a3378a91,6,4/7,ACC,2025-05-05T22:00:01,2025-05-05T22:00:01,2025-05-06T00:00:01,1,0,0
23ecd06ff0f3,6,6/8,ACC,2025-05-05T22:00:01,2025-05-05T22:00:01,2025-05-06T00:00:01,1,0,0
8896eedcf0d4,6,9/4,ACC,2025-05-05T22:00:01,2025-05-05T22:00:01,2025-05-06T00:00:01,1,0,0
e27d70539f01,6,MAN,ACC,2025-05-05T22:00:01,2025-05-06T00:00:01,2025-05-06T02:00:01,1,0,0
f8fb78c71573,6,2/10,ACC,2025-05-06T08:00:01,2025-05-06T12:00:01,2025-05-06T13:00:01,1,0,0
ec740f5177cc,6,2/8,ACC,2025-05-06T08:00:01,2025-05-06T12:00:01,2025-05-06T13:00:01,1,0,0
f773de35e616,6,3/8,ACC,2025-05-06T08:00:01,2025-05-06T12:00:01,2025-05-06T13:00:01,1,0,0
9a3dafaec82c,6,4/10,ACC,2025-05-06T08:00:01,2025-05-06T12:00:01,2025-05-06T13:00:01,1,0,0
89e1d16255e4,6,4/8,ACC,2025-05-06T08:00:01,2025-05-06T12:00:01,2025-05-06T13:00:01,1,0,0
cf17f110b334,6,6/8,ACC,2025-05-06T08:00:01,2025-05-06T12:00:01,2025-05-06T13:00:01,1,0,0
31599770cde1,1,Nicolae Racotă,ACC,2025-05-06T10:00:01,2025-05-08T20:00:01,2025-05-08T21:00:01,1,0,0
588de582da89,1,Primaria Sectorului 1,ACC,2025-05-06T10:00:01,2025-05-06T22:00:01,2025-05-06T23:00:01,1,0,0
f5c633e8c1d8,2,3 Iancului,ACC,2025-05-06T10:00:01,2025-05-06T14:00:01,2025-05-06T15:00:01,1,0,0
661158bc2336,2,3 Vaselor,ACC,2025-05-06T10:00:01,2025-05-06T14:00:01,2025-05-06T15:00:01,1,0,0
afc821e239e0,3,18 C5/2 - Partial,ACC,2025-05-06T10:00:01,2025-05-06T12:00:01,2025-05-06T13:00:01,1,0,0
252933348608,3,2 Tomis - Partial,ACC,2025-05-06T10:00:01,2025-05-06T13:00:01,2025-05-06T14:00:01,1,0,0
b357fa10fb04,3,8 C5/2,ACC,2025-05-06T10:00:01,2025-05-06T12:00:01,2025-05-06T13:00:01,1,0,0
2c5872abc714,3,8C3/2 - Partial,ACC,2025-05-06T10:00:01,2025-05-06T13:00:01,2025-05-06T14:00:01,1,0,0
a6edcfc51a68,6,10 Liniei,ACC,2025-05-06T10:00:01,2025-05-06T16:00:01,2025-05-06T17:00:01,1,0,0
bc1eabe77ab4,6,13 Liniei - Partial,ACC,2025-05-06T10:00:01,2025-05-06T14:00:01,2025-05-06T15:00:01,1,0,0
