episode_id,sector,pt_name,utility,cause_class,slip_count,estimated_restore,posted_ts,restored_ts,hit
1a0c721c9f26,3,1Catelu,INC,missing_params,0,2025-04-01T10:00,2025-04-01T01:00:01,2025-04-04T18:00:01,0
1a0c721c9f26,3,1Catelu,INC,missing_params,1,2025-04-01T23:00,2025-04-01T10:00:01,2025-04-04T18:00:01,0
1a0c721c9f26,3,1Catelu,INC,missing_params,2,2025-04-02T23:00,2025-04-01T23:00:01,2025-04-04T18:00:01,0
1a0c721c9f26,3,1Catelu,INC,breakdown,3,2025-04-03T10:00,2025-04-02T22:00:01,2025-04-04T18:00:01,0
1a0c721c9f26,3,1Catelu,INC,breakdown,4,2025-04-04T10:00,2025-04-03T10:00:01,2025-04-04T18:00:01,0
1a0c721c9f26,3,1Catelu,INC,breakdown,5,2025-04-05T23:00,2025-04-04T10:00:01,2025-04-04T18:00:01,1
ea12a0cf767d,3,1Muncii,INC,missing_params,0,2025-04-01T10:00,2025-04-01T01:00:01,2025-04-04T18:00:01,0
ea12a0cf767d,3,1Muncii,INC,missing_params,1,2025-04-01T23:00,2025-04-01T10:00:01,2025-04-04T18:00:01,0
ea12a0cf767d,3,1Muncii,INC,missing_params,2,2025-04-02T23:00,2025-04-01T23:00:01,2025-04-04T18:00:01,0
ea12a0cf767d,3,1Muncii,INC,breakdown,3,2025-04-03T10:00,2025-04-02T22:00:01,2025-04-04T18:00:01,0
ea12a0cf767d,3,1Muncii,INC,breakdown,4,2025-04-04T10:00,2025-04-03T10:00:01,2025-04-04T18:00:01,0
ea12a0cf767d,3,1Muncii,INC,breakdown,5,2025-04-05T23:00,2025-04-04T10:00:01,2025-04-04T18:00:01,1
e1e0f336e7ad,3,1X,INC,missing_params,0,2025-04-01T10:00,2025-04-01T01:00:01,2025-04-02T07:00:01,0
e1e0f336e7ad,3,1X,INC,missing_params,1,2025-04-01T23:00,2025-04-01T10:00:01,2025-04-02T07:00:01,0
e1e0f336e7ad,3,1X,INC,missing_params,2,2025-04-02T23:00,2025-04-01T23:00:01,2025-04-02T07:00:01,1
4c8e9f108386,3,1XA,INC,missing_params,0,2025-04-01T10:00,2025-04-01T01:00:01,2025-04-04T18:00:01,0
4c8e9f108386,3,1XA,INC,missing_params,1,2025-04-01T23:00,2025-04-01T10:00:01,2025-04-04T18:00:01,0
4c8e9f108386,3,1XA,INC,missing_params,2,2025-04-02T23:00,2025-04-01T23:00:01,2025-04-04T18:00:01,0
4c8e9f108386,3,1XA,INC,breakdown,3,2025-04-03T10:00,2025-04-02T22:00:01,2025-04-04T18:00:01,0
4c8e9f108386,3,1XA,INC,breakdown,4,2025-04-04T10:00,2025-04-03T10:00:01,2025-04-04T18:00:01,0
4c8e9f108386,3,1XA,INC,breakdown,5,2025-04-05T23:00,2025-04-04T10:00:01,2025-04-04T18:00:01,1
009491836d3f,3,2Catelu,INC,missing_params,0,2025-04-01T10:00,2025-04-01T01:00:01,2025-04-04T23:00:01,0
009491836d3f,3,2Catelu,INC,missing_params,1,2025-04-01T23:00,2025-04-01T10:00:01,2025-04-04T23:00:01,0
009491836d3f,3,2Catelu,INC,missing_params,2,2025-04-02T23:00,2025-04-01T23:00:01,2025-04-04T23:00:01,0
009491836d3f,3,2Catelu,INC,breakdown,3,2025-04-03T10:00,2025-04-02T22:00:01,2025-04-04T23:00:01,0
009491836d3f,3,2Catelu,INC,breakdown,4,2025-04-04T10:00,2025-04-03T10:00:01,2025-04-04T23:00:01,0
009491836d3f,3,2Catelu,INC,breakdown,5,2025-04-05T23:00,2025-04-03T17:00:01,2025-04-04T23:00:01,1
009491836d3f,3,2Catelu,INC,breakdown,6,2025-04-04T22:00,2025-04-04T19:00:01,2025-04-04T23:00:01,0
34ea4f81e199,3,3X,INC,missing_params,0,2025-04-01T10:00,2025-04-01T01:00:01,2025-04-04T18:00:01,0
34ea4f81e199,3,3X,INC,missing_params,1,2025-04-01T23:00,2025-04-01T10:00:01,2025-04-04T18:00:01,0
34ea4f81e199,3,3X,INC,missing_params,2,2025-04-02T23:00,2025-04-01T23:00:01,2025-04-04T18:00:01,0
34ea4f81e199,3,3X,INC,breakdown,3,2025-04-03T10:00,2025-04-02T22:00:01,2025-04-04T18:00:01,0
34ea4f81e199,3,3X,INC,breakdown,4,2025-04-04T10:00,2025-04-03T10:00:01,2025-04-04T18:00:01,0
34ea4f81e199,3,3X,INC,breakdown,5,2025-04-05T23:00,2025-04-04T10:00:01,2025-04-04T18:00:01,1
6880735daeb3,3,6Catelu,INC,missing_params,0,2025-04-01T10:00,2025-04-01T01:00:01,2025-04-04T18:00:01,0
6880735daeb3,3,6Catelu,INC,missing_params,1,2025-04-01T23:00,2025-04-01T10:00:01,2025-04-04T18:00:01,0
6880735daeb3,3,6Catelu,INC,missing_params,2,2025-04-02T23:00,2025-04-01T23:00:01,2025-04-04T18:00:01,0
6880735daeb3,3,6Catelu,INC,breakdown,3,2025-04-03T10:00,2025-04-02T22:00:01,2025-04-04T18:00:01,0
6880735daeb3,3,6Catelu,INC,breakdown,4,2025-04-04T10:00,2025-04-03T10:00:01,2025-04-04T18:00:01,0
6880735daeb3,3,6Catelu,INC,breakdown,5,2025-04-05T23:00,2025-04-04T10:00:01,2025-04-04T18:00:01,1
90a16583e90c,3,9 Catelu,INC,missing_params,0,2025-04-01T10:00,2025-04-01T01:00:01,2025-04-04T18:00:01,0
90a16583e90c,3,9 Catelu,INC,missing_params,1,2025-04-01T23:00,2025-04-01T10:00:01,2025-04-04T18:00:01,0
90a16583e90c,3,9 Catelu,INC,missing_params,2,2025-04-02T23:00,2025-04-01T23:00:01,2025-04-04T18:00:01,0
90a16583e90c,3,9 Catelu,INC,breakdown,3,2025-04-03T10:00,2025-04-02T22:00:01,2025-04-04T18:00:01,0
90a16583e90c,3,9 Catelu,INC,breakdown,4,2025-04-04T10:00,2025-04-03T10:00:01,2025-04-04T18:00:01,0
90a16583e90c,3,9 Catelu,INC,breakdown,5,2025-04-05T23:00,2025-04-04T10:00:01,2025-04-04T18:00:01,1
1fcef6151933,3,IOR,INC,missing_params,0,2025-04-01T10:00,2025-04-01T01:00:01,2025-04-04T18:00:01,0
1fcef6151933,3,IOR,INC,missing_params,1,2025-04-01T23:00,2025-04-01T10:00:01,2025-04-04T18:00:01,0
1fcef6151933,3,IOR,INC,missing_params,2,2025-04-02T23:00,2025-04-01T23:00:01,2025-04-04T18:00:01,0
1fcef6151933,3,IOR,INC,breakdown,3,2025-04-03T10:00,2025-04-02T22:00:01,2025-04-04T18:00:01,0
1fcef6151933,3,IOR,INC,breakdown,4,2025-04-04T10:00,2025-04-03T10:00:01,2025-04-04T18:00:01,0
1fcef6151933,3,IOR,INC,breakdown,5,2025-04-05T23:00,2025-04-04T10:00:01,2025-04-04T18:00:01,1
d46e0477a393,5,6 Margeanului,INC,breakdown,0,2025-04-01T15:30,2025-04-01T01:00:01,2025-04-01T12:00:01,1
f9105db898e7,2,29 Stefan cel Mare,INC,breakdown,0,2025-04-05T23:00,2025-04-01T07:00:01,2025-04-01T09:00:01,1
9c86337bc567,2,C1 Vatra Luminoasa,ACC,breakdown,0,2025-04-05T23:00,2025-04-01T07:00:01,2025-04-01T09:00:01,1
0f795adcdc45,2,C1 Vatra Luminoasa,INC,breakdown,0,2025-04-05T23:00,2025-04-01T07:00:01,2025-04-01T09:00:01,1
05e746b6ae94,2,Ramuri Tei,ACC,missing_params,0,2025-04-01T10:00,2025-04-01T07:00:01,2025-04-01T09:00:01,1
7efb0f59fbb3,2,Ramuri Tei,INC,missing_params,0,2025-04-01T10:00,2025-04-01T07:00:01,2025-04-01T09:00:01,1
51d592cd9ae7,6,1 Giulești,ACC,missing_params,0,2025-04-01T10:00,2025-04-01T07:00:01,2025-04-01T20:00:01,0
51d592cd9ae7,6,1 Giulești,ACC,missing_params,1,2025-04-01T23:30,2025-04-01T09:00:01,2025-04-01T20:00:01,1
024cb0b57532,6,1 Giulești,INC,missing_params,0,2025-04-01T10:00,2025-04-01T07:00:01,2025-04-01T20:00:01,0
024cb0b57532,6,1 Giulești,INC,missing_params,1,2025-04-01T23:30,2025-04-01T09:00:01,2025-04-01T20:00:01,1
3cfee58c17ac,6,10 Giulești,ACC,missing_params,0,2025-04-01T10:00,2025-04-01T07:00:01,2025-04-01T20:00:01,0
