episode_id,sector,pt_name,utility,cause_class,slip_count,estimated_restore,posted_ts,restored_ts,hit
49e87f7fa33b,2,3 Cheile Zanoagei,ACC,missing_params,0,2025-06-01T23:30,2025-06-01T07:00:01,2025-06-06T16:00:01,0
49e87f7fa33b,2,3 Cheile Zanoagei,ACC,missing_params,1,2025-06-02T08:00,2025-06-02T00:00:01,2025-06-06T16:00:01,0
49e87f7fa33b,2,3 Cheile Zanoagei,ACC,missing_params,2,2025-06-02T23:30,2025-06-02T09:00:01,2025-06-06T16:00:01,0
49e87f7fa33b,2,3 Cheile Zanoagei,ACC,missing_params,3,2025-06-03T10:00,2025-06-03T00:00:01,2025-06-06T16:00:01,0
49e87f7fa33b,2,3 Cheile Zanoagei,ACC,missing_params,4,2025-06-03T23:30,2025-06-03T10:00:02,2025-06-06T16:00:01,0
49e87f7fa33b,2,3 Cheile Zanoagei,ACC,missing_params,5,2025-06-04T10:00,2025-06-04T01:00:01,2025-06-06T16:00:01,0
49e87f7fa33b,2,3 Cheile Zanoagei,ACC,missing_params,6,2025-06-04T23:30,2025-06-04T11:00:01,2025-06-06T16:00:01,0
49e87f7fa33b,2,3 Cheile Zanoagei,ACC,missing_params,7,2025-06-05T23:30,2025-06-04T23:00:01,2025-06-06T16:00:01,0
49e87f7fa33b,2,3 Cheile Zanoagei,ACC,missing_params,8,2025-06-06T23:30,2025-06-05T23:00:01,2025-06-06T16:00:01,1
2223a899432c,2,Ramuri Tei,ACC,missing_params,0,2025-06-01T23:30,2025-06-01T07:00:01,2025-06-01T18:00:01,1
09714f9b51c8,3,1 Laborator,ACC,breakdown,0,2025-06-01T15:30,2025-06-01T07:00:01,2025-06-01T10:00:01,1
d2057bd989b5,6,2/2,ACC,other,0,2025-06-01T23:00,2025-06-01T09:00:01,2025-06-01T19:00:01,1
7a63ed3fd11a,6,2/8,ACC,other,0,2025-06-01T23:00,2025-06-01T09:00:01,2025-06-01T19:00:01,1
8b06bc652329,6,3/10,ACC,other,0,2025-06-01T23:00,2025-06-01T09:00:01,2025-06-01T19:00:01,1
74c3dc7f8560,3,1 Laborator - Partial,ACC,breakdown,0,2025-06-01T15:30,2025-06-01T10:00:01,2025-06-01T12:00:01,1
b4f247ca2f5c,6,12/4,ACC,other,0,2025-06-01T23:00,2025-06-01T10:00:01,2025-06-01T19:00:01,1
508ad1b7f4ce,6,3/2,ACC,other,0,2025-06-01T23:00,2025-06-01T10:00:01,2025-06-01T19:00:01,1
443a5e30e655,6,4/10,ACC,other,0,2025-06-01T23:00,2025-06-01T10:00:01,2025-06-01T19:00:01,1
33309300c790,6,4/8,ACC,other,0,2025-06-01T23:00,2025-06-01T10:00:01,2025-06-01T19:00:01,1
a54fb439c269,6,MAN,ACC,other,0,2025-06-01T23:00,2025-06-01T10:00:01,2025-06-01T19:00:01,1
eb8cbccbdd56,6,1 Roșu,ACC,missing_params,0,2025-06-01T23:30,2025-06-01T12:00:01,2025-06-01T15:00:01,1
