incident_id,cause,first_seen_ts,last_seen_ts
70776353c576,Remediere avarie rețea secundară pe circuitul de apă caldă de consum Str. Dr. Taberei,2025-01-01T01:00:01,2025-01-01T01:00:01
70776353c576,Remediere avarie rețea secundară pe circuitul de încălzire - (str.Dr.Taberei),2025-01-01T09:00:01,2025-01-01T14:00:01
c90efeedeedf,Parametrii insuficienti livrati de CTE VEST,2025-01-01T10:00:01,2025-01-01T11:00:01
558616caa0d9,Parametrii insuficienti livrati de CTE VEST,2025-01-01T10:00:01,2025-01-01T11:00:01
7bceb9f2ea5d,Parametrii insuficienti livrati de CTE VEST,2025-01-01T10:00:01,2025-01-01T11:00:01
aab5f7aaa6fd,Parametrii insuficienti livrati de CTE VEST,2025-01-01T10:00:01,2025-01-01T11:00:01
684d1406735a,Parametrii insuficienti livrati de CTE VEST,2025-01-01T10:00:01,2025-01-01T11:00:01
684d1406735a,Lipsa parametri pentru livrare apă caldă de consum și încălzire,2025-01-01T12:00:01,2025-01-01T13:00:01
8dbb390e666e,Parametrii insuficienti livrati de CTE VEST,2025-01-01T10:00:01,2025-01-01T11:00:01
f981122c3880,Parametrii insuficienti livrati de CTE VEST,2025-01-01T10:00:01,2025-01-01T11:00:01
84cf780c91ee,Parametrii insuficienti livrati de CTE VEST,2025-01-01T10:00:01,2025-01-01T11:00:01
84cf780c91ee,Lipsa parametri pentru livrare apă caldă de consum și încălzire,2025-01-01T12:00:01,2025-01-01T13:00:01
6ff91ad0b38d,Lipsa parametri pentru livrare apă caldă de consum și încălzire,2025-01-01T11:00:01,2025-01-01T12:00:01
dbb02469ecec,Parametri inuficienți livrați de CTE- VEST,2025-01-01T11:00:01,2025-01-01T12:00:01
21ec5a2f9a5d,Parametri inuficienți livrați de CTE- VEST,2025-01-01T11:00:01,2025-01-01T15:00:01
390d3627934a,Parametri inuficienți livrați de CTE- VEST,2025-01-01T11:00:01,2025-01-01T12:00:01
20abec76e553,Parametri inuficienți livrați de CTE- VEST,2025-01-01T11:00:01,2025-01-01T15:00:01
