incident_id,cause,first_seen_ts,last_seen_ts
af79bd9dcd88,"Funcționare deficitară,parametri insuficienti CTE Energo",2025-05-01T13:00:01,2025-05-01T13:00:01
af79bd9dcd88,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T14:00:01,2025-05-01T23:00:01
e9926554552e,"Funcționare deficitară,parametri insuficienti CTE Energo",2025-05-01T13:00:01,2025-05-01T13:00:01
e9926554552e,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T14:00:01,2025-05-01T23:00:01
305b3dedc6ae,"Funcționare deficitară,parametri insuficienti CTE Energo",2025-05-01T13:00:01,2025-05-01T13:00:01
305b3dedc6ae,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T14:00:01,2025-05-01T23:00:01
e2af6bc0f374,"Funcționare deficitară,parametri insuficienti CTE Energo",2025-05-01T13:00:01,2025-05-01T13:00:01
e2af6bc0f374,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T14:00:01,2025-05-01T23:00:01
76ba5023edb9,"Funcționare deficitară,parametri insuficienti CTE Energo",2025-05-01T13:00:01,2025-05-01T13:00:01
76ba5023edb9,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T14:00:01,2025-05-01T23:00:01
d798beef0dad,"Funcționare deficitară,parametri insuficienti CTE Energo",2025-05-01T13:00:01,2025-05-01T13:00:01
d798beef0dad,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T14:00:01,2025-05-01T23:00:01
4e1f7dd7f8a6,"Funcționare deficitară,parametri insuficienti CTE Energo",2025-05-01T13:00:01,2025-05-01T13:00:01
4e1f7dd7f8a6,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T14:00:01,2025-05-01T23:00:01
ec9f3c341ac0,"Funcționare deficitară,parametri insuficienti CTE Energo",2025-05-01T13:00:01,2025-05-01T13:00:01
ec9f3c341ac0,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T14:00:01,2025-05-01T23:00:01
4b3229e7dd96,"Funcționare deficitară,parametri insuficienti CTE Energo",2025-05-01T13:00:01,2025-05-01T13:00:01
4b3229e7dd96,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T14:00:01,2025-05-01T23:00:01
e82a8ad14083,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T14:00:01,2025-05-01T23:00:01
fdd9890c6249,Remediere avarie rețea secundară pe circuitul de apă caldă de consum,2025-05-01T17:00:02,2025-05-01T17:00:02
015678e59cb7,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T21:00:01,2025-05-01T23:00:01
f485f411f5a8,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T21:00:01,2025-05-01T23:00:01
039e09a4e1d2,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T21:00:01,2025-05-01T23:00:01
60051e58f319,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T21:00:01,2025-05-01T23:00:01
02811ef7213f,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T21:00:01,2025-05-01T23:00:01
c56ffc2c0c25,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T21:00:01,2025-05-01T23:00:01
093f472adfe3,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T21:00:01,2025-05-01T23:00:01
c5a44c5747a5,"Funcționare deficitară,parametri insuficienti CTE Vest-Energo",2025-05-01T21:00:01,2025-05-01T23:00:01
741420aa0159,"Parametri insuficienti la orele de consum maxim, pana la finalizarea lucrarilor in cadrul proiectului POIM, LOT3, OB13",2025-05-01T22:00:01,2025-05-01T22:00:01
5ee94c555775,"Parametri insuficienti la orele de consum maxim, pana la finalizarea lucrarilor in cadrul proiectului POIM, LOT3, OB13",2025-05-01T22:00:01,2025-05-01T22:00:01
39d84f1d0a10,Remediere avarie racord primar - (str. Lacul Plopului .),2025-05-02T08:00:01,2025-05-02T08:00:01
bc74512a0233,Lipsa parametri pentru livrare apă caldă de consum,2025-05-02T18:00:01,2025-05-02T20:00:01
2f0a0719c222,Lipsa parametri pentru livrare apă caldă de consum,2025-05-02T18:00:01,2025-05-02T20:00:01
3566e0c9359c,Lipsa parametri pentru livrare apă caldă de consum,2025-05-02T18:00:01,2025-05-02T20:00:01
bf44724d86c4,Lipsa parametri pentru livrare apă caldă de consum,2025-05-02T18:00:01,2025-05-02T20:00:01
8c179902fa54,Lipsa parametri pentru livrare apă caldă de consum,2025-05-02T18:00:01,2025-05-02T20:00:01
2940d577f105,Lipsa parametri pentru livrare apă caldă de consum,2025-05-02T18:00:01,2025-05-02T20:00:01
1ae02d7cb320,Lipsa parametri pentru livrare apă caldă de consum,2025-05-02T18:00:01,2025-05-02T20:00:01
20842f13eafe,Lipsa parametri pentru livrare apă caldă de consum,2025-05-02T18:00:01,2025-05-02T20:00:01
7a86c5ed9405,Lipsa parametri pentru livrare apă caldă de consum,2025-05-02T18:00:01,2025-05-02T20:00:01
147c4a8dfb33,Lipsa parametri pentru livrare apă caldă de consum,2025-05-02T18:00:01,2025-05-02T20:00:01
cb9f81349b64,Lipsa parametri pentru livrare apă caldă de consum,2025-05-02T20:00:01,2025-05-02T20:00:01
544803e2e5b4,Lipsa parametri pentru livrare apă caldă de consum,2025-05-02T20:00:01,2025-05-02T20:00:01
3ad8bb970055,Remediere avarie CD -ACC / Bld. Camil Ressu nr. 74.,2025-05-03T11:00:01,2025-05-03T11:00:01
87118dfd5375,Avarie Apa Nova - lipsa apă rece la punctul termic,2025-05-03T19:00:01,2025-05-03T20:00:01
52f0bbb0b917,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T20:00:01,2025-05-03T20:00:01
a2e951cc16f0,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T20:00:01,2025-05-03T22:00:01
85e0c7a51b72,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T20:00:01,2025-05-03T22:00:01
307c4fa0a974,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T20:00:01,2025-05-03T20:00:01
8b95aa81ae6a,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T20:00:01,2025-05-03T22:00:01
914f9d788956,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T20:00:01,2025-05-03T20:00:01
759053511147,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T20:00:01,2025-05-03T22:00:01
d6a54895ea25,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T20:00:01,2025-05-03T22:00:01
024dbc614d64,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T20:00:01,2025-05-03T22:00:01
02f756ca1320,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T20:00:01,2025-05-03T22:00:01
89685fa45272,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T22:00:01,2025-05-03T22:00:01
007ab7ddd8be,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T22:00:01,2025-05-03T22:00:01
89262e832bfe,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T22:00:01,2025-05-03T22:00:01
e37ad0676480,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T22:00:01,2025-05-03T22:00:01
3012f9af8026,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T22:00:01,2025-05-03T22:00:01
d640600a6da9,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T22:00:01,2025-05-03T22:00:01
4190b4edbbff,Lipsă parametrii livrați de CTE ENERGO,2025-05-03T22:00:01,2025-05-03T22:00:01
c510c0acc480,Avarie Apa Nova - lipsa apă rece la punctul termic,2025-05-04T03:00:01,2025-05-04T03:00:01
4f9166156230,Lipsă parametri pentru furnizare apă caldă de consum livrați de CTE Energo,2025-05-04T20:00:01,2025-05-04T22:00:01
ed42b88796c6,Lipsă parametri pentru furnizare apă caldă de consum livrați de CTE Energo,2025-05-04T20:00:01,2025-05-04T22:00:01
34af49d6ab0e,Lipsă parametri pentru furnizare apă caldă de consum livrați de CTE Energo,2025-05-04T20:00:01,2025-05-04T22:00:01
a63216a811e0,Lipsă parametri pentru furnizare apă caldă de consum livrați de CTE Energo,2025-05-04T20:00:01,2025-05-04T22:00:01
8f7cb2238660,Lipsă parametri pentru furnizare apă caldă de consum livrați de CTE Energo,2025-05-04T20:00:01,2025-05-04T22:00:01
a8522777869a,Lipsă parametri pentru furnizare apă caldă de consum livrați de CTE Energo,2025-05-04T20:00:01,2025-05-04T22:00:01
0914d7461d67,Lipsă parametri pentru furnizare apă caldă de consum livrați de CTE Energo,2025-05-04T20:00:01,2025-05-04T22:00:01
